2.343750 1 1 1.278388e-11 1.254768e-11 1.689359e-15
3.796875 1 2 2.474040e-10 2.384797e-10 5.394329e-16
9.468750 1 3 3.972652e-09 3.994442e-09 2.203154e-14
16.546875 1 4 2.359159e-08 2.356777e-08 2.307444e-13
2.109375 2 1 1.507226e-11 1.516210e-11 4.564153e-16
3.890625 2 2 2.173297e-10 2.189029e-10 1.771203e-15
8.437500 2 3 3.019467e-09 3.054897e-09 1.633945e-13
16.406250 2 4 1.276196e-08 1.326635e-08 9.859172e-14
2.109375 3 1 1.445958e-11 1.469707e-11 2.600986e-16
4.078125 3 2 2.716779e-10 2.662232e-10 2.958516e-15
10.593750 3 3 3.636637e-09 3.525977e-09 6.431718e-14
17.390625 3 4 7.843098e-09 7.868878e-09 1.078978e-13
1.875000 4 1 1.126810e-11 1.088108e-11 1.458860e-15
4.546875 4 2 2.283172e-10 2.319343e-10 5.198596e-16
9.562500 4 3 3.169658e-09 3.265054e-09 2.801038e-15
16.359375 4 4 2.427841e-08 2.404083e-08 1.965001e-13
2.109375 5 1 1.446824e-11 1.417648e-11 1.136585e-16
3.937500 5 2 2.113531e-10 2.155634e-10 1.689482e-16
8.343750 5 3 3.311624e-09 3.391278e-09 6.741410e-16
17.343750 5 4 3.803510e-08 3.818624e-08 4.472825e-14
2.296875 6 1 1.358925e-11 1.351511e-11 1.786988e-16
4.968750 6 2 2.440431e-10 2.462627e-10 1.870091e-15
8.109375 6 3 3.874972e-09 3.854511e-09 2.209073e-14
16.968750 6 4 4.658603e-09 4.566068e-09 2.205249e-14
2.250000 7 1 1.356010e-11 1.340406e-11 1.760255e-17
4.406250 7 2 2.234646e-10 2.145030e-10 9.103787e-15
9.421875 7 3 3.389729e-09 3.387881e-09 5.574861e-15
19.171875 7 4 1.309416e-08 1.307541e-08 8.591233e-14
1.968750 8 1 1.154484e-11 1.157168e-11 2.850361e-17
4.125000 8 2 2.462045e-10 2.451732e-10 6.693768e-15
10.734375 8 3 3.370577e-09 3.555873e-09 3.824648e-14
15.281250 8 4 1.914407e-08 1.845854e-08 2.269270e-13
2.250000 9 1 1.282397e-11 1.263058e-11 8.064091e-17
4.171875 9 2 2.155241e-10 2.131564e-10 1.757216e-16
9.234375 9 3 4.045620e-09 4.079471e-09 2.534710e-14
17.062500 9 4 1.989137e-08 2.074107e-08 1.959739e-13
2.109375 10 1 1.258987e-11 1.336093e-11 2.525259e-15
4.546875 10 2 2.426848e-10 2.448346e-10 1.114571e-16
7.546875 10 3 2.944791e-09 3.071293e-09 2.437365e-14
19.218750 10 4 1.029119e-08 1.029214e-08 1.990983e-13
2.625000 11 1 1.250369e-11 1.314210e-11 1.602622e-17
3.984375 11 2 2.308093e-10 2.400606e-10 7.063851e-16
7.593750 11 3 3.357776e-09 3.371609e-09 2.019828e-14
18.468750 11 4 5.532919e-09 5.554276e-09 3.496052e-14
2.109375 12 1 1.338239e-11 1.345520e-11 4.672140e-16
4.500000 12 2 2.537364e-10 2.486706e-10 1.049851e-15
8.296875 12 3 3.408322e-09 3.348917e-09 6.997760e-14
15.468750 12 4 1.965115e-08 2.012871e-08 1.839830e-14
2.015625 13 1 1.255805e-11 1.248713e-11 1.939538e-16
3.656250 13 2 2.154598e-10 2.370310e-10 1.905351e-14
8.109375 13 3 3.096574e-09 3.075925e-09 5.876637e-14
17.250000 13 4 1.599666e-08 1.609076e-08 2.422968e-13
2.250000 14 1 1.196477e-11 1.276536e-11 2.897285e-15
4.453125 14 2 2.463272e-10 2.425187e-10 1.137272e-15
9.562500 14 3 2.758021e-09 2.838056e-09 2.363223e-14
15.984375 14 4 2.813775e-08 2.826024e-08 1.202202e-13
2.015625 15 1 1.322500e-11 1.293717e-11 9.029048e-16
3.890625 15 2 2.446405e-10 2.536021e-10 7.946701e-16
8.203125 15 3 3.309532e-09 3.442840e-09 3.225470e-14
16.125000 15 4 2.452974e-08 2.458489e-08 1.966804e-14
1.921875 16 1 1.294891e-11 1.287832e-11 7.337659e-16
4.875000 16 2 2.502226e-10 2.412521e-10 1.741382e-15
8.015625 16 3 3.097801e-09 3.041640e-09 3.305522e-14
16.546875 16 4 8.428176e-09 8.302025e-09 3.133981e-14
2.250000 17 1 1.209096e-11 1.244293e-11 1.383472e-16
4.546875 17 2 2.435716e-10 2.392760e-10 5.409407e-15
7.921875 17 3 3.745433e-09 3.729431e-09 1.095067e-14
