Dmax,X,Ku,Ka,W,ldr,xpolKa,mkg,CextC,CscaC,CabsC,CextX,CscaX,CabsX,CextKu,CscaKu,CabsKu,CextKa,CscaKa,CabsKa,CextW,CscaW,CabsW
0.404582,2.11197067652e-08,8.4405968139e-08,3.55287388738e-06,0.000127458782161,0.00131151275132,4.65963940644e-09,4.43094983516e-06,,,,0.0001267442386,1.49557e-08,0.0001267292829,0.0002444414126,5.75524e-08,0.0002443838602,0.001322777746,2.388282e-06,0.001320389464,0.004673927452,8.8049872e-05,0.00458587758
0.620849,1.50091632883e-07,6.00753993924e-07,2.55252640899e-05,0.000867082011833,0.00098010447018,2.50174254352e-08,1.21484319984e-05,,,,0.0002945287341,9.84474e-08,0.0002944302867,0.000571493877,3.993342e-07,0.0005710945428,0.003272562782,1.727646e-05,0.003255286322,0.012839012,0.00063459167,0.01220442033
0.806859,4.4524419321e-07,1.7805561357e-06,7.49283777205e-05,0.0023665657996,0.000726678649511,5.44488523273e-08,2.10543477267e-05,,,,0.000507337601,2.921636e-07,0.0005070454374,0.0009845909513,1.1841317e-06,0.0009834068196,0.005657332505,5.1052102e-05,0.005606280403,0.02308665391,0.00182364196,0.02126301195
1.00607,1.1334142717e-06,4.52809653354e-06,0.000188244271394,0.00522089652532,7.58025275642e-05,1.42693915708e-08,3.40097407878e-05,,,,0.0007730450047,7.482533e-07,0.0007722967514,0.001502492323,3.01983e-06,0.001499472493,0.008790136106,0.000129609229,0.008660526877,0.03804975727,0.00438213415,0.03366762312
1.20688,3.46837914758e-06,1.3831481539e-05,0.00056215978647,0.0131032820042,0.000207123484208,1.16436493657e-07,5.88201254608e-05,,,,0.001400950258,2.311601e-06,0.001398638657,0.002725871371,9.270236e-06,0.002716601135,0.01610944108,0.00039336503,0.01571607605,0.0737026337,0.01244086453,0.06126176917
1.50748,8.52658002207e-06,3.39384760688e-05,0.0013459015461,0.0239503256763,5.78289584214e-05,7.78320845482e-08,9.33433869249e-05,,,,0.00210428428,5.715309e-06,0.002098568971,0.004106191395,2.2859689e-05,0.004083331706,0.02501120667,0.00096175656,0.02404945011,0.1229826851,0.02747152395,0.09551116115
1.6223,1.76771454931e-05,7.02646102613e-05,0.00273599047792,0.0394261194401,8.14834603637e-05,2.22937971659e-07,0.000134520409151,,,,0.003011812502,1.1871232e-05,0.00299994127,0.005891457452,4.7444699e-05,0.005844012753,0.03677185658,0.00198467623,0.03478718035,0.191384239,0.0523679424,0.1390162966
1.81529,2.78905540757e-05,0.000110645289374,0.00420540861455,0.0477422160078,7.99323361117e-05,3.36148134861e-07,0.00016938112706,,,,0.003760620127,1.8770409e-05,0.003741849718,0.007368861579,7.492696e-05,0.007293934619,0.04678617096,0.00310557968,0.04368059128,0.2497521943,0.075293725,0.1744584693
2.01385,5.31877175136e-05,0.000210019243723,0.00753737665431,0.0478155438043,7.76502922396e-05,5.85279499925e-07,0.000233233755148,,,,0.005404134433,3.5785825e-05,0.005368348608,0.01060538603,0.00014281208,0.01046257395,0.06813541436,0.00578374643,0.06235166793,0.361863303,0.1193154675,0.2425478355
2.26452,7.45553646595e-05,0.000294015239674,0.0103686771417,0.0533312787738,3.58326243646e-05,3.71536913172e-07,0.000277381861287,,,,0.006259909787,5.0237545e-05,0.006209672242,0.01231798859,0.00020036343,0.01211762516,0.08112883288,0.00806560662,0.07306322626,0.4410677794,0.1554097171,0.2856580623
