Dmax,X,Ku,Ka,W,ldr,xpolKa,mkg,CextC,CscaC,CabsC,CextX,CscaX,CabsX,CextKu,CscaKu,CabsKu,CextKa,CscaKa,CabsKa,CextW,CscaW,CabsW
0.404582,9.44631707857e-09,3.74959161772e-08,1.58900902832e-06,6.5417820242e-05,0.00140165258467,2.2272386113e-09,4.43094983516e-06,,,,6.733348296e-05,6.28621000001e-09,6.732719675e-05,0.0001235098012,2.50572e-08,0.000123484744,0.0004929185873,1.0673428e-06,0.0004918512445,0.001346972545,4.5132641e-05,0.001301839904
0.620849,6.98874183957e-08,2.78539038574e-07,1.18999428271e-05,0.000455753686628,0.000949708145146,1.13014726285e-08,1.21484319984e-05,,,,0.0001475611222,4.60929e-08,0.0001475150293,0.0002771205372,1.86112e-07,0.0002769344252,0.001249676739,8.047848e-06,0.001241628891,0.003924490419,0.000332774843,0.003591715576
0.806859,1.9612920541e-07,7.85503174976e-07,3.43252199209e-05,0.00123989188398,0.000361222139511,1.23990293782e-08,2.10543477267e-05,,,,0.000154653092,1.300791e-07,0.0001545230129,0.0002987822995,5.253999e-07,0.0002982568996,0.001646334531,2.3370573e-05,0.001622963958,0.006590508821,0.000954877043,0.005635631778
1.00607,5.17688646389e-07,2.06767371142e-06,8.806701941e-05,0.00273207536316,7.76157795427e-05,6.83539036333e-09,3.40094208768e-05,,,,0.0002764089251,3.446454e-07,0.0002760642797,0.0005301715747,1.3847367e-06,0.000528786838,0.002823921,6.0692047e-05,0.002763228953,0.0116208545,0.002306818334,0.009314036166
1.20688,1.54507716524e-06,6.16712688206e-06,0.000258801654139,0.00688541990913,5.84187746864e-05,1.51188755218e-08,5.88201254608e-05,,,,0.0004463370768,1.0302019e-06,0.0004453068749,0.0008642883803,4.1358477e-06,0.0008601525326,0.004885026515,0.000181002567,0.004704023948,0.02311338307,0.00652890894,0.01658447413
1.50748,3.84905840563e-06,1.53264780796e-05,0.000623623422715,0.0125404849862,3.06938337662e-05,1.91413936694e-08,9.33433869249e-05,,,,0.0006775578837,2.5783232e-06,0.0006749795605,0.00131766494,1.0323215e-05,0.001307341725,0.007751579906,0.00044601534,0.007305564566,0.04063739332,0.01444725472,0.0261901386
1.6223,7.97352766272e-06,3.16968082074e-05,0.0012635901752,0.0207832073004,2.83806631327e-05,3.58615270993e-08,0.000134520409151,,,,0.0009583371443,5.3640242e-06,0.0009529731201,0.001868539718,2.1420973e-05,0.001847118745,0.0113288657,0.00091762006,0.01041124564,0.0655782134,0.02766040003,0.03791781337
1.81529,1.26341405547e-05,5.01242884303e-05,0.00194934690856,0.0256647000505,4.55032364919e-05,8.87015933841e-08,0.00016938112706,,,,0.001197905875,8.506874e-06,0.001189399001,0.002341784704,3.3939553e-05,0.002307845151,0.01456852038,0.00144027212,0.01312824826,0.08823004364,0.04013936832,0.04809067532
2.01385,2.38638630104e-05,9.4235550136e-05,0.00346281834994,0.0263199396378,3.14170321895e-05,1.08791475566e-07,0.000233233755148,,,,0.001696351472,1.6092945e-05,0.001680258527,0.003324630743,6.4131014e-05,0.003260499729,0.02120097586,0.0026595524,0.01854142346,0.1310286263,0.06400282105,0.06702580525
2.26452,3.37055728216e-05,0.000132873017176,0.00478144670672,0.0299163068812,2.03909536216e-05,9.74982580396e-08,0.000277381861287,,,,0.001993398546,2.2753224e-05,0.001970645322,0.003916633106,9.0603859e-05,0.003826029247,0.02559698415,0.00372359986,0.02187338429,0.163474505,0.08404960869,0.07942489631
