Dmax,model,ELWP,mkg,Dmax,Rgyr,ar,riming,Xa,Xs,Xb,Xe,Ua,Us,Ub,Ue,Aa,As,Ab,Ae,Wa,Ws,Wb,We
0.12000000000000001,A,0.0,1.7600640000000002e-07,0.12000000000000001,,,0.0,1.140253e-14,5.7354500000000006e-18,8.56457e-18,1.1408265449999999e-14,2.18495e-14,2.218049e-17,3.309699e-17,2.187168049e-14,1.466491e-13,1.042157e-15,1.5545020000000001e-15,1.47691257e-13,1.020241e-12,5.071519e-14,7.579e-14,1.07095619e-12
0.12000000000000001,A,0.0,1.7600640000000002e-07,0.12000000000000001,,,0.0,1.469939e-14,7.381308e-18,1.1072e-17,1.4706771307999998e-14,2.816737e-14,2.8524320000000004e-17,4.278741e-17,2.819589432e-14,1.89089e-13,1.33982e-15,2.010032e-15,1.9042882000000001e-13,1.3173709999999998e-12,6.535996e-14,9.814249999999999e-14,1.38273096e-12
0.1531371,A,0.0,1.7600640000000002e-07,0.1531371,,,0.0,1.140253e-14,5.7354500000000006e-18,8.56457e-18,1.1408265449999999e-14,2.18495e-14,2.218049e-17,3.309699e-17,2.187168049e-14,1.466491e-13,1.042157e-15,1.5545020000000001e-15,1.47691257e-13,1.020241e-12,5.071519e-14,7.579e-14,1.07095619e-12
0.1531371,A,0.0,1.7600640000000002e-07,0.1531371,,,0.0,1.140253e-14,5.7354500000000006e-18,8.56457e-18,1.1408265449999999e-14,2.18495e-14,2.218049e-17,3.309699e-17,2.187168049e-14,1.466491e-13,1.042157e-15,1.5545020000000001e-15,1.47691257e-13,1.020241e-12,5.071519e-14,7.579e-14,1.07095619e-12
0.2188854,A,0.0,5.280191999999999e-07,0.2188854,,,0.0,3.908622e-14,5.7648e-17,8.668097e-17,3.9143868e-14,7.489933e-14,2.23041e-16,3.3498089999999996e-16,7.5122371e-14,5.029002e-13,1.048307e-14,1.573915e-14,5.1338327e-13,3.508126e-12,5.099666000000001e-13,7.693350000000001e-13,4.0180926e-12
0.2188854,A,0.0,5.280191999999999e-07,0.2188854,,,0.0,3.923615e-14,5.873559e-17,8.810056999999999e-17,3.9294885589999995e-14,7.518655e-14,2.2703950000000003e-16,3.404496e-16,7.541358949999999e-14,5.048227e-13,1.066073e-14,1.598638e-14,5.1548343e-13,3.5212160000000003e-12,5.17829e-13,7.781164000000001e-13,4.039045e-12
0.23595919999999998,A,0.0,7.626944e-07,0.23595919999999998,,,0.0,5.5813750000000004e-14,1.1943489999999998e-16,1.785868e-16,5.5933184900000005e-14,1.069556e-13,4.615084e-16,6.899973e-16,1.074171084e-13,7.182964e-13,2.165506e-14,3.233233e-14,7.3995146e-13,5.018199e-12,1.048564e-12,1.550744e-12,6.0667630000000004e-12
0.27999999999999997,A,0.0,6.453568000000001e-07,0.27999999999999997,,,0.0,4.837449e-14,8.779396000000001e-17,1.3133889999999998e-16,4.846228396e-14,9.269851e-14,3.392518e-16,5.073922e-16,9.30377618e-14,6.224463e-13,1.590603e-14,2.3744679999999998e-14,6.3835233e-13,4.343669999999999e-12,7.656176e-13,1.1286409999999999e-12,5.1092876e-12
0.27999999999999997,A,0.0,8.80032e-07,0.27999999999999997,,,0.0,6.112598e-14,1.439556e-16,2.159939e-16,6.12699356e-14,1.171385e-13,5.563832e-16,8.344963e-16,1.176948832e-13,7.869335999999999e-13,2.6112779999999997e-14,3.908729e-14,8.130463799999999e-13,5.510301e-12,1.2649290000000002e-12,1.869678e-12,6.77523e-12
0.3977709,A,0.0,1.701395e-06,0.3977709,,,0.0,1.327809e-13,6.3131190000000005e-16,9.472267e-16,1.3341221190000002e-13,2.54457e-13,2.4397020000000002e-15,3.6606120000000006e-15,2.56896702e-13,1.7096529999999998e-12,1.1446580000000001e-13,1.720108e-13,1.8241188e-12,1.1979660000000001e-11,5.5343010000000005e-12,8.412025e-12,1.7513961e-11
0.4064758,A,0.0,2.522758e-06,0.4064758,,,0.0,1.869336e-13,1.277181e-15,1.9156670000000004e-15,1.88210781e-13,3.582503e-13,4.935567e-15,7.400748e-15,3.63185867e-13,2.408373e-12,2.314153e-13,3.463842e-13,2.6397883e-12,1.693956e-11,1.1134660000000001e-11,1.647625e-11,2.807422e-11
