Dmax,X,Ku,Ka,W,ldr,xpolKa,mkg,CextC,CscaC,CabsC,CextX,CscaX,CabsX,CextKu,CscaKu,CabsKu,CextKa,CscaKa,CabsKa,CextW,CscaW,CabsW
0.404582,3.24344140117e-08,1.29032537287e-07,5.23324419557e-06,0.000175785272614,0.00135073542732,7.06872833428e-09,4.43094983516e-06,,,,0.0002128332988,2.16654e-08,0.0002128116334,0.0004061756363,8.66055e-08,0.0004060890308,0.002071486621,3.516827e-06,0.002067969794,0.006956711772,0.000121365752,0.00683534602
0.620849,2.29905017969e-07,9.17540979477e-07,3.76955869791e-05,0.00119276496477,0.000915020116365,3.44922203827e-08,1.21484319984e-05,,,,0.0004961298956,1.524414e-07,0.0004959774542,0.0009581334307,6.14422e-07,0.0009575190087,0.005245978969,2.5526516e-05,0.005220452453,0.01931372206,0.00087360137,0.01844012069
0.806859,6.72116534873e-07,2.68109810062e-06,0.000109499035484,0.0032399433355,0.000688412009514,7.53804510512e-08,2.10543477267e-05,,,,0.0008313383008,4.52073e-07,0.0008308862278,0.001606989675,1.799033e-06,0.001605190642,0.008884235301,7.4626403e-05,0.008809608898,0.03427421385,0.00249879983,0.03177541402
1.00607,1.73433048086e-06,6.90926802795e-06,0.000277858772274,0.00716565705933,6.08603118492e-05,1.69105715307e-08,3.40097407878e-05,,,,0.001322070438,1.155222e-06,0.001320915216,0.002557132742,4.626383e-06,0.002552506359,0.01426281175,0.00019134151,0.01407147024,0.05723059006,0.00602097678,0.05120961328
1.20688,5.39170851317e-06,2.14255272963e-05,0.00083771489584,0.017904876374,0.000190304199973,1.59420663061e-07,5.88201254608e-05,,,,0.002469523883,3.60187e-06,0.002465922013,0.004775224855,1.438673e-05,0.004760838125,0.02660505295,0.00058678828,0.02601826467,0.1109043895,0.01712059235,0.09378379715
1.50748,1.31298186478e-05,5.21200509799e-05,0.00200014932268,0.0326967710921,5.34375429096e-05,1.06883065257e-07,9.33433869249e-05,,,,0.003657360021,8.808056e-06,0.003648551965,0.007100715365,3.5129458e-05,0.007065585907,0.0410661691,0.0014297418,0.0396364273,0.1835914329,0.0376859833,0.1459054496
1.6223,2.71481459794e-05,0.000107672965964,0.0040709624045,0.0536059408563,0.000137905024834,5.61406171477e-07,0.000134520409151,,,,0.0051874249,1.8243106e-05,0.005169181794,0.01010292689,7.271302e-05,0.01003021387,0.06013296962,0.00295331674,0.05717965288,0.2834062127,0.0716583654,0.2117478473
1.81529,4.30238428751e-05,0.000170295056931,0.0062793155216,0.0643995425198,0.000124587835973,7.82326332214e-07,0.00016938112706,,,,0.006567736435,2.893823e-05,0.006538798205,0.01280853159,0.0001152849,0.01269324669,0.07723116113,0.00463742558,0.07259373555,0.3690380461,0.1026672318,0.2663708143
2.01385,8.20472958556e-05,0.000323178951041,0.0112441341084,0.063012891943,0.000124171861958,1.39620506835e-06,0.000233233755148,,,,0.009428664305,5.5273088e-05,0.009373391217,0.01840003422,0.00021990565,0.01818012857,0.1117377582,0.0086297746,0.1031079836,0.529295102,0.1615527998,0.3677423022
2.26452,0.000114888074174,0.000452140674437,0.0154876354704,0.0689399087625,5.48012913717e-05,8.48742424054e-07,0.000277381861287,,,,0.01089555375,7.745986e-05,0.01081809389,0.02133302077,0.00030821459,0.02102480618,0.1332000805,0.0120487402,0.1211513403,0.6420890585,0.2092586679,0.4328303906
2.41387,0.000152247725163,0.000597445727107,0.019741500078,0.0598401858051,3.82983974053e-05,7.56067815367e-07,0.000318111386924,,,,0.01283280626,0.00010281978,0.01272998648,0.02514460546,0.00040854809,0.02473605737,0.1576926277,0.0157145439,0.1419780838,0.7497115652,0.2502205132,0.499491052
2.51244,0.00025356215586,0.000990643763833,0.0309533729981,0.0414398231916,0.000185054447588,5.72805934114e-06,0.000404052740101,,,,0.01749872633,0.00017153993,0.0173271864,0.03431865335,0.00068053071,0.03363812264,0.2163148753,0.0254801182,0.1908347571,1.00080055,0.3515138006,0.6492867494
2.6739,0.000330482878818,0.0012895730193,0.0394094246161,0.0272490426354,3.00384640452e-05,1.18379858438e-06,0.000468191472566,,,,0.01932071569,0.00022383853,0.01909687716,0.03803731633,0.00088789548,0.03714942085,0.2472341562,0.0330875972,0.214146559,1.163945611,0.4279684502,0.7359771608
2.81425,0.000516122288787,0.002004256255,0.0572600273528,0.0122216849004,4.90773269744e-05,2.81016908496e-06,0.000582486503083,,,,0.02468964766,0.00035066115,0.02433898651,0.04877455558,0.00138876141,0.04738579417,0.3239255986,0.0504461672,0.2734794314,1.512307728,0.5850184006,0.9272893274
3.00562,0.000815394864155,0.00315228606517,0.0842309670666,0.00855555332038,4.42205177625e-05,3.72473697525e-06,0.00073288203714,,,,0.03145603511,0.00055554004,0.03090049507,0.06242657288,0.0021964454,0.06023012748,0.4261335374,0.0775786567,0.3485548807,1.96738974,0.803021573,1.164368167
3.20253,0.00130034630945,0.00499344150917,0.120886824128,0.0341010080791,7.6213570886e-05,9.21321654002e-06,0.000925356922612,,,,0.04047916432,0.00088974653,0.03958941779,0.0807719754,0.00350865577,0.07726331963,0.5665890485,0.1191151911,0.4474738574,2.578527602,1.108611367,1.469916235
3.61664,0.00172075031468,0.00656381101758,0.145757541854,0.0434984459191,0.000146332241342,2.13290277922e-05,0.00104857987689,,,,0.04989771937,0.00118080924,0.04871691013,0.09948251551,0.00463692355,0.09484559196,0.6842413433,0.1498962931,0.5343450502,2.962890729,1.271822779,1.69106795
3.66878,0.00200913356594,0.00765074010513,0.163053014203,0.0586187726749,5.97311011028e-05,9.73933607654e-06,0.00114939132165,,,,0.05170955542,0.00138166077,0.05032789465,0.103758502,0.00543140713,0.09832709487,0.742966132,0.1755704802,0.5673956518,3.309832333,1.485059722,1.824772611
4.0165,0.0024916654571,0.00942087700302,0.18326623783,0.053921577371,9.76972595695e-05,1.79046092077e-05,0.00126103071666,,,,0.06154538853,0.00171850044,0.05982688809,0.1233054821,0.0067249868,0.1165804953,0.8603401524,0.2065857357,0.6537544167,3.652444334,1.620313578,2.032130756
4.09616,0.0031657870145,0.011951850365,0.221708213857,0.0758935538201,7.18138075301e-05,1.5921710998e-05,0.00144200273899,,,,0.06662360985,0.00218840744,0.06443520241,0.1346343296,0.0085745025,0.1260598271,0.9871121048,0.2625073343,0.7246047705,4.293028944,2.009901494,2.28312745
4.43405,0.00577516775742,0.0214794623626,0.307485560116,0.0399145264471,7.12013767737e-05,2.1893395218e-05,0.00195131988171,,,,0.09360911447,0.00402735532,0.08958175915,0.1912937137,0.0156884728,0.1756052409,1.436090711,0.4371483964,0.9989423146,6.021513719,2.956224254,3.065289465
4.58588,0.00583865210615,0.0215765352496,0.290917874901,0.0633167105558,0.000181728148115,5.28679666573e-05,0.00192730178608,,,,0.1005934831,0.00408145271,0.09651203039,0.2042664074,0.0158296975,0.1884367099,1.46435887,0.425809243,1.038549627,5.953884028,2.839967912,3.113916116
