Dmax,model,ELWP,mkg,Dmax,Rgyr,ar,riming,Xa,Xs,Xb,Xe,Ua,Us,Ub,Ue,Aa,As,Ab,Ae,Wa,Ws,Wb,We
0.6642011999999999,A,0.5,2.5403589999999998e-05,0.6642011999999999,,,0.9930716,1.762268e-12,1.214598e-13,1.818828e-13,1.8837278e-12,3.3799279999999998e-12,4.693089e-13,7.020065e-13,3.8492369e-12,2.2929679999999998e-11,2.200675e-11,3.2490890000000006e-11,4.4936429999999996e-11,1.708587e-10,1.057812e-09,1.423971e-09,1.2286706999999999e-09
0.6705842999999999,A,0.5,3.0097089999999996e-05,0.6705842999999999,,,0.994152,2.1328740000000003e-12,1.745588e-13,2.615889e-13,2.3074328000000004e-12,4.0910690000000005e-12,6.745708000000001e-13,1.010167e-12,4.7656398e-12,2.778095e-11,3.168254e-11,4.704116e-11,5.946349e-11,2.081744e-10,1.53701e-09,2.150731e-09,1.7451844000000001e-09
0.6911482000000001,A,0.5,2.675297e-05,0.6911482000000001,,,0.9934211,1.8376669999999997e-12,1.337207e-13,2.00404e-13,1.9713876999999996e-12,3.524603e-12,5.167484999999999e-13,7.738499e-13,4.0413514999999996e-12,2.3916279999999998e-11,2.426669e-11,3.601383e-11,4.818297e-11,1.784739e-10,1.1772550000000002e-09,1.6401970000000003e-09,1.3557289000000003e-09
0.6969071000000001,A,0.5,2.546226e-05,0.6969071000000001,,,0.9930876000000001,1.801253e-12,1.249338e-13,1.870925e-13,1.9261868e-12,3.4545660000000004e-12,4.827471e-13,7.223938e-13,3.9373131000000005e-12,2.342535e-11,2.264655e-11,3.358894e-11,4.60719e-11,1.739952e-10,1.090768e-09,1.520348e-09,1.2647631999999999e-09
0.7237669999999999,A,0.5,2.657697e-05,0.7237669999999999,,,0.9933774999999999,1.95688e-12,1.419387e-13,2.1276550000000001e-13,2.0988187e-12,3.753146e-12,5.485347e-13,8.218899999999999e-13,4.3016807e-12,2.545872e-11,2.57763e-11,3.841955e-11,5.123502e-11,1.895104e-10,1.2553050000000001e-09,1.804346e-09,1.4448154000000002e-09
0.727567,A,0.5,3.608131e-05,0.727567,,,0.9902439000000001,2.489403e-12,2.446702e-13,3.6629120000000003e-13,2.7340732e-12,4.7757209999999995e-12,9.453795e-13,1.413414e-12,5.7211004999999994e-12,3.249295e-11,4.432803e-11,6.522276999999999e-11,7.682098e-11,2.462424e-10,2.1253160000000002e-09,2.7913990000000006e-09,2.3715584000000003e-09
0.7685903999999999,A,0.5,2.9862420000000002e-05,0.7685903999999999,,,0.9941061,2.153991e-12,1.7410510000000003e-13,2.6079789999999996e-13,2.3280961e-12,4.131452e-12,6.726706e-13,1.006598e-12,4.8041226e-12,2.804492e-11,3.1511490000000003e-11,4.659005e-11,5.955641000000001e-11,2.094646e-10,1.501429e-09,2.03875e-09,1.7108936e-09
0.9078428000000001,A,0.5,7.022655000000001e-05,0.9078428000000001,,,0.9874687,4.939694000000001e-12,9.395466e-13,1.404435e-12,5.879240600000001e-12,9.482483e-12,3.630132e-12,5.41615e-12,1.3112615e-11,6.499221e-11,1.701003e-10,2.481563e-10,2.3509251e-10,5.115514e-10,8.050662e-09,9.995304e-09,8.5622134e-09
0.9309832000000001,A,0.5,7.321866e-05,0.9309832000000001,,,0.9791667,5.008379e-12,9.926674000000002e-13,1.485657e-12,6.0010464e-12,9.61464e-12,3.835182e-12,5.727992e-12,1.3449822e-11,6.59213e-11,1.796017e-10,2.616975e-10,2.45523e-10,5.195681e-10,8.467648999999999e-09,1.034968e-08,8.9872171e-09
1.073963,A,0.5,8.219499000000001e-05,1.073963,,,0.9842969000000001,5.766372e-12,1.284889e-12,1.9226810000000002e-12,7.051261e-12,1.10709e-11,4.964894e-12,7.417914999999999e-12,1.6035794e-11,7.599317e-11,2.328813e-10,3.415922e-10,3.0887446999999995e-10,6.013452e-10,1.104428e-08,1.421902e-08,1.16456252e-08
1.0823969999999998,A,0.5,8.659514999999999e-05,1.0823969999999998,,,0.9769648000000001,6.198428e-12,1.455234e-12,2.178868e-12,7.653662e-12,1.190183e-11,5.6239220000000005e-12,8.407994e-12,1.7525752e-11,8.181132e-11,2.64234e-10,3.880875e-10,3.4604532e-10,6.528977e-10,1.264853e-08,1.636469e-08,1.33014277e-08
1.089087,A,0.5,9.79769e-05,1.089087,,,0.9790419,6.845926e-12,1.816002e-12,2.716764e-12,8.661928e-12,1.3147370000000002e-11,7.015986e-12,1.047096e-11,2.0163356000000003e-11,9.054261e-11,3.284247e-10,4.763388e-10,4.1896730999999996e-10,7.274665e-10,1.530705e-08,1.803972e-08,1.6034516499999997e-08
1.106111,A,0.5,8.999794e-05,1.106111,,,0.9758800999999999,6.502194e-12,1.5892719999999999e-12,2.377249e-12,8.091466e-12,1.2485560000000001e-11,6.140551e-12,9.166981e-12,1.8626111000000002e-11,8.585393e-11,2.877415e-10,4.195438e-10,3.7359543e-10,6.846648e-10,1.3520639999999999e-08,1.666157e-08,1.4205304799999998e-08
1.137894,A,0.5,0.00011698560000000001,1.137894,,,0.9789368,8.119797000000001e-12,2.5699209999999998e-12,3.837424e-12,1.0689718000000001e-11,1.5597810000000002e-11,9.924172000000001e-12,1.476612e-11,2.5521982000000003e-11,1.077211e-10,4.620265e-10,6.585875e-10,5.697476e-10,8.744506e-10,2.0664700000000004e-08,2.1268279999999996e-08,2.1539150600000004e-08
1.15347,A,0.5,0.00010489980000000002,1.15347,,,0.9804251,7.467357e-12,2.122239e-12,3.171738e-12,9.589596e-12,1.4341579999999998e-11,8.196094e-12,1.221191e-11,2.2537674e-11,9.881695e-11,3.819776e-10,5.486055e-10,4.807945500000001e-10,7.927021e-10,1.723137e-08,1.871851e-08,1.8024072099999998e-08
1.1717589999999998,A,0.5,8.747518e-05,1.1717589999999998,,,0.9731724,6.1457879999999995e-12,1.4512700000000001e-12,2.1707990000000002e-12,7.597058e-12,1.180026e-11,5.605541e-12,8.364096e-12,1.7405801e-11,8.106488e-11,2.616748e-10,3.790879e-10,3.4273968e-10,6.426625e-10,1.200228e-08,1.400431e-08,1.26449425e-08
1.195325,A,0.5,0.0001462026,1.195325,,,0.9719101000000001,1.085157e-11,4.303732e-12,6.441242e-12,1.5155301999999998e-11,2.085308e-11,1.6633920000000003e-11,2.4858270000000002e-11,3.7487000000000005e-11,1.446121e-10,7.820924e-10,1.1481760000000002e-09,9.267045e-10,1.188904e-09,3.6616900000000004e-08,4.732225e-08,3.7805804000000005e-08
