Dmax,X,Ku,Ka,W,ldr,xpolKa,mkg,CextC,CscaC,CabsC,CextX,CscaX,CabsX,CextKu,CscaKu,CabsKu,CextKa,CscaKa,CabsKa,CextW,CscaW,CabsW
0.404582,7.58043804982e-09,3.0464776062e-08,1.38340773379e-06,6.01872784135e-05,0.000551876124325,7.63469698414e-10,4.43094983516e-06,,,,2.047505874e-05,4.84121e-09,2.047021753e-05,3.975332144e-05,1.996552e-08,3.973335592e-05,0.0002292699369,9.281907e-07,0.0002283417462,0.0008981611675,4.14994947e-05,0.0008566616728
0.620849,5.62773768725e-08,2.26045674485e-07,1.0195639927e-05,0.000412983527372,0.000381430614293,3.88892920019e-09,1.21484319984e-05,,,,5.062198956e-05,3.699068e-08,5.058499888e-05,9.849722449e-05,1.5008473e-07,9.834713976e-05,0.0005847805742,6.8911588e-06,0.0005778894154,0.00259973234,0.000301335377,0.002298396963
0.806859,1.64756430996e-07,6.61434689922e-07,2.96610571618e-05,0.00112017361099,0.000273225588667,8.10415980305e-09,2.10543477267e-05,,,,7.362053689e-05,1.1210395e-07,7.350843294e-05,0.0001436716061,4.463104e-07,0.0001432252957,0.000887926025,2.01992532e-05,0.0008677267718,0.00456676981,0.000862149792,0.003704620018
1.00607,4.29039908954e-07,1.71946136564e-06,7.55652136422e-05,0.00246078048922,2.28846965493e-05,1.72928698387e-09,3.40097407878e-05,,,,0.0001181903385,2.867992e-07,0.0001179035393,0.0002309202794,1.1521882e-06,0.0002297680912,0.001446895365,5.2076161e-05,0.001394819204,0.008041431741,0.002075197464,0.005966234277
1.20688,1.28772570996e-06,5.15258398863e-06,0.00022213228497,0.00618977194138,4.93134761411e-05,1.09541151352e-08,5.88201254608e-05,,,,0.0002043530561,8.645462e-07,0.0002034885099,0.0004003210949,3.4648918e-06,0.0003968562031,0.002586138349,0.000155358731,0.002430779618,0.01654354276,0.00586896855,0.01067457421
1.50748,3.21977197145e-06,1.28482067883e-05,0.000536173336113,0.0113277235794,1.82664413932e-05,9.7939788207e-09,9.33433869249e-05,,,,0.0003170792683,2.1565158e-06,0.0003149227525,0.0006231630783,8.6509028e-06,0.0006145121755,0.004170935762,0.000383331873,0.003787603889,0.02979777091,0.013024077,0.01677369391
1.6223,6.67011609058e-06,2.65685205832e-05,0.00108481512397,0.0187385336061,2.46943085254e-05,2.67887593639e-08,0.000134520409151,,,,0.0004519138927,4.4761667e-06,0.000447437726,0.0008915031123,1.79352831e-05,0.0008735678292,0.006203913074,0.000787608424,0.00541630465,0.0491446274,0.0248855847,0.0242590427
1.81529,1.05629335607e-05,4.19840244492e-05,0.00167045234658,0.0230958087381,3.58427674958e-05,5.98736350708e-08,0.00016938112706,,,,0.0005707629401,7.0956626e-06,0.0005636672775,0.001129310829,2.8409183e-05,0.001100901646,0.008084741817,0.001234201637,0.00685054018,0.06681129462,0.03606861288,0.03074268174
2.01385,1.99315352525e-05,7.88586248802e-05,0.00296765969562,0.0238463442507,3.19858876905e-05,9.49232297279e-08,0.000233233755148,,,,0.0007989214973,1.34319332e-05,0.0007854895641,0.001588465205,5.36619e-05,0.001534803305,0.01185734875,0.002279115548,0.009578233202,0.1003813221,0.05770501068,0.04267631142
2.26452,2.81620202165e-05,0.000111220886472,0.00409453954374,0.0271031721043,1.91412339006e-05,7.83745391208e-08,0.000277381861287,,,,0.0009490036193,1.89995108e-05,0.0009300041085,0.001893701321,7.5837192e-05,0.001817864129,0.01457349608,0.0031888835,0.01138461258,0.1264921453,0.07571448583,0.05077765947
2.41387,3.68662370122e-05,0.000145173827824,0.0051583735541,0.0241612005766,9.74768145958e-06,5.02821822551e-08,0.000318111386924,,,,0.001083501996,2.4904007e-05,0.001058597989,0.002169098878,9.929842e-05,0.002069800458,0.01710693664,0.00411529664,0.01299164,0.1484238337,0.09055599798,0.05786783572
2.51244,5.99308918645e-05,0.000235063952249,0.00794451714343,0.0191306760066,4.79994864514e-05,3.8133274299e-07,0.000404052740101,,,,0.001434926686,4.060247e-05,0.001394324216,0.002888895114,0.000161554798,0.002727340316,0.02369244395,0.00655189404,0.01714054991,0.2040975637,0.12852677175,0.07557079195
2.6739,7.96672733641e-05,0.000311777575112,0.0102311872849,0.013895220867,1.00680855383e-05,1.03008468744e-07,0.000468191472566,,,,0.001640090404,5.3983647e-05,0.001586106757,0.003318547286,0.000214712167,0.003103835119,0.02818763019,0.00860851817,0.01957911202,0.244703371,0.15822218499,0.08648118601
2.81425,0.000123182602626,0.000479578507639,0.014719553089,0.00663527715186,1.34660244938e-05,1.98213862434e-07,0.000582486503083,,,,0.002073963432,8.3799898e-05,0.001990163534,0.004229484254,0.000332465499,0.003897018755,0.03767268095,0.01299599237,0.02467668858,0.3264103076,0.2174129926,0.108997315
3.00562,0.000194016653096,0.000751560634011,0.0215846679739,0.00255181105876,1.46083098666e-05,3.15315518127e-07,0.00073288203714,,,,0.002641874625,0.000132269783,0.002509604842,0.005441608801,0.000523767228,0.004917841573,0.051179357,0.01991557504,0.03126378196,0.4393224005,0.3015847711,0.1377376294
