Dmax,X,Ku,Ka,W,ldr,xpolKa,mkg,CextC,CscaC,CabsC,CextX,CscaX,CabsX,CextKu,CscaKu,CabsKu,CextKa,CscaKa,CabsKa,CextW,CscaW,CabsW
0.404582,2.66065962224e-08,1.06092281628e-07,4.36943645899e-06,0.000150781567236,0.00119521455975,5.22241407313e-09,4.43094983516e-06,,,,0.0001703261578,1.69785e-08,0.0001703091793,0.0003271563163,7.04808e-08,0.0003270858355,0.00171470026,2.934574e-06,0.001711765686,0.005843628392,0.000104096412,0.00573953198
0.620849,1.86530284092e-07,7.4565538356e-07,3.11749779129e-05,0.00102105437304,0.000905022898016,2.82140688548e-08,1.21484319984e-05,,,,0.0003862720097,1.267475e-07,0.0003861452622,0.0007480916618,5.016305e-07,0.0007475900313,0.004198735831,2.1107908e-05,0.004177627923,0.01596150152,0.00074769394,0.01521380758
0.806859,5.50482672567e-07,2.19847968141e-06,9.10762577957e-05,0.0027820469873,0.000689199182918,6.27696824504e-08,2.10543477267e-05,,,,0.0006626545465,3.695648e-07,0.0006622849817,0.001283006969,1.472782e-06,0.001281534187,0.007208509032,6.2054054e-05,0.007146454978,0.02851001068,0.00214379332,0.02636621736
1.00607,1.4024914862e-06,5.59696695751e-06,0.000229302629602,0.00613138852184,7.19925523676e-05,1.65080815695e-08,3.40097407878e-05,,,,0.001010881219,9.43557e-07,0.001009937662,0.001961438786,3.758647e-06,0.001957680139,0.0112679736,0.00015791678,0.01111005682,0.04714207304,0.00515144285,0.04199063019
1.20688,4.32477998073e-06,1.72214069721e-05,0.000687549325116,0.0153232246177,0.000178342260839,1.22619101081e-07,5.88201254608e-05,,,,0.001865023255,2.903338e-06,0.001862119917,0.003620115734,1.1582517e-05,0.003608533217,0.02086341677,0.00048146599,0.02038195078,0.09124714881,0.0146196383,0.07662751051
1.50748,1.06196527895e-05,4.22234327999e-05,0.00164944048318,0.0281800806945,6.07597584259e-05,1.00219605295e-07,9.33433869249e-05,,,,0.002802896306,7.096711e-06,0.002795799595,0.005458424845,2.8408398e-05,0.005430016447,0.03249743348,0.00117867494,0.03131875854,0.1522938845,0.0323497513,0.1199441332
1.6223,2.18778471293e-05,8.68912156694e-05,0.00334090597041,0.046143102916,0.000105897383793,3.53793201756e-07,0.000134520409151,,,,0.003951758071,1.4641365e-05,0.003937116706,0.007717673427,5.8595252e-05,0.007659078175,0.04725243303,0.00242349107,0.04482894196,0.2348046527,0.061453527,0.1733511257
1.81529,3.46412464017e-05,0.000137309080846,0.005150441534,0.0557822353716,8.99682265589e-05,4.63376090802e-07,0.00016938112706,,,,0.004983535478,2.3244071e-05,0.004960291407,0.009747310251,9.2875735e-05,0.009654434516,0.060557771,0.00380315347,0.05675461753,0.3064683318,0.0882557977,0.2182125341
2.01385,6.61936680183e-05,0.000261120815498,0.00923997822746,0.0551586939993,9.56953390424e-05,8.84222849219e-07,0.000233233755148,,,,0.007184682409,4.4602737e-05,0.007140079672,0.01406778754,0.0001776757,0.01389011184,0.0881599999,0.00709126055,0.08106873935,0.4421974546,0.1394149821,0.3027824725
2.26452,9.25274645125e-05,0.000364628039488,0.0127008154578,0.0610345243136,4.53818750804e-05,5.76386820516e-07,0.000277381861287,,,,0.008263376333,6.2330048e-05,0.008201046285,0.01623042238,0.00024844936,0.01598197302,0.1045899342,0.00988015698,0.09470977722,0.536988092,0.1811217489,0.3558663431
